"anio","mes","partida_ejecucion_mensual","ejecucion_mensual_millones_pesos_constantes"
"2004","8","Monotributo social","0"
"2004","8","Programa de empleo comunitario","31911.2184461887"
"2004","8","Acciones de empleo","-858.107707031082"
"2004","8","Acciones de capacitación laboral","146.241531500249"
"2004","8","Inclusión social","38553.4765224592"
"2004","8","Jefes de hogar","268411.881362621"
"2004","9","Pensiones no contributivas por invalidez sin bonos","20837.4807131528"
"2004","9","Pensiones no contributivas por invalidez con bonos","20837.4807131528"
"2004","9","Pensiones no contributivas por vejez sin bonos","11586.5048606856"
"2004","9","Pensiones no contributivas por vejez con bonos","11586.5048606856"
"2004","9","Pensiones no contributivas para madres de 7 o más hijos sin bonos","21848.5462601726"
"2004","9","Pensiones no contributivas para madres de 7 o más hijos con bonos","21848.5462601726"
"2004","9","Políticas alimentarias","1851.70057104905"
"2004","9","Abordaje territorial","1431.48827832241"
"2004","9","Economía social","3419.1724868927"
"2004","9","Asistencia a la actividad cooperativa y mutual","96.3820089639598"
"2004","9","Programa social agropecuario","3656.85909037506"
"2004","9","Monotributo social","0"
"2004","9","Programa de empleo comunitario","31799.0905537329"
"2004","9","Acciones de empleo","311.962907073294"
"2004","9","Acciones de capacitación laboral","248.489571667502"
"2004","9","Inclusión social","52468.5263325678"
"2004","9","Jefes de hogar","264842.33071252"
"2004","10","Pensiones no contributivas por invalidez sin bonos","21389.8935820709"
"2004","10","Pensiones no contributivas por invalidez con bonos","21389.8935820709"
"2004","10","Pensiones no contributivas por vejez sin bonos","11540.9434246165"
"2004","10","Pensiones no contributivas por vejez con bonos","11540.9434246165"
"2004","10","Pensiones no contributivas para madres de 7 o más hijos sin bonos","22674.6123016036"
"2004","10","Pensiones no contributivas para madres de 7 o más hijos con bonos","22674.6123016036"
"2004","10","Políticas alimentarias","1551.98312151481"
"2004","10","Abordaje territorial","1224.59309156929"
"2004","10","Economía social","726.173464705642"
"2004","10","Asistencia a la actividad cooperativa y mutual","72.7768087759419"
"2004","10","Programa social agropecuario","2965.72565509101"
"2004","10","Monotributo social","0"
"2004","10","Programa de empleo comunitario","32446.469333996"
"2004","10","Acciones de empleo","-201.716520552973"
"2004","10","Acciones de capacitación laboral","894.478651390556"
"2004","10","Inclusión social","6066.23094499585"
"2004","10","Jefes de hogar","263118.370259347"
"2004","11","Pensiones no contributivas por invalidez sin bonos","22873.1111445758"
"2004","11","Pensiones no contributivas por invalidez con bonos","22873.1111445758"
"2004","11","Pensiones no contributivas por vejez sin bonos","11540.9434246165"
"2004","11","Pensiones no contributivas por vejez con bonos","11540.9434246165"
"2004","11","Pensiones no contributivas para madres de 7 o más hijos sin bonos","23700.910858962"
"2004","11","Pensiones no contributivas para madres de 7 o más hijos con bonos","23700.910858962"
"2004","11","Políticas alimentarias","2016.91157835116"
"2004","11","Abordaje territorial","1181.32476275374"
"2004","11","Economía social","5316.756144747"
"2004","11","Asistencia a la actividad cooperativa y mutual","135.156930583892"
"2004","11","Programa social agropecuario","4002.41362173646"
"2004","11","Monotributo social","0"
"2004","11","Programa de empleo comunitario","33342.0919328536"
"2004","11","Acciones de empleo","-2110.98490872891"
"2004","11","Acciones de capacitación laboral","918.392486953113"
"2004","11","Inclusión social","18876.4847450699"
"2004","11","Jefes de hogar","252169.812591732"
"2004","12","Pensiones no contributivas por invalidez sin bonos","38124.3825116331"
"2004","12","Pensiones no contributivas por invalidez con bonos","61069.7277762859"
"2004","12","Pensiones no contributivas por vejez sin bonos","17167.2486922947"
"2004","12","Pensiones no contributivas por vejez con bonos","27543.9571447294"
"2004","12","Pensiones no contributivas para madres de 7 o más hijos sin bonos","38277.5946335846"
"2004","12","Pensiones no contributivas para madres de 7 o más hijos con bonos","54663.4447850605"
"2004","12","Políticas alimentarias","299.458375994267"
"2004","12","Abordaje territorial","1613.50313771825"
"2004","12","Economía social","13730.1134314699"
"2004","12","Asistencia a la actividad cooperativa y mutual","10100.5904327646"
"2004","12","Programa social agropecuario","8006.28653087479"
"2004","12","Monotributo social","0"
"2004","12","Programa de empleo comunitario","51448.2702419791"
"2004","12","Acciones de empleo","-51448.2702419791"
"2004","12","Acciones de capacitación laboral","7350.89620873137"
"2004","12","Inclusión social","92147.6339252337"
"2004","12","Jefes de hogar","421831.636833018"
"2005","1","Pensiones no contributivas por invalidez sin bonos","25252.2767819634"
"2005","1","Pensiones no contributivas por invalidez con bonos","25252.2767819634"
"2005","1","Pensiones no contributivas por vejez sin bonos","15871.2813307366"
"2005","1","Pensiones no contributivas por vejez con bonos","15871.2813307366"
"2005","1","Pensiones no contributivas para madres de 7 o más hijos sin bonos","25425.4291765348"
"2005","1","Pensiones no contributivas para madres de 7 o más hijos con bonos","25425.4291765348"
"2005","1","Políticas alimentarias","181.837026885639"
"2005","1","Abordaje territorial","1112.48328879046"
"2005","1","Economía social","63.9874592826487"
"2005","1","Asistencia a la actividad cooperativa y mutual","0"
"2005","1","Programa social agropecuario","0"
"2005","1","Monotributo social","0"
"2005","1","Programa de empleo comunitario","32872.4616108131"
"2005","1","Acciones de empleo","1368.53065895194"
"2005","1","Acciones de capacitación laboral","0"
"2005","1","Inclusión social","0"
"2005","1","Jefes de hogar","182840.340030606"
"2005","2","Pensiones no contributivas por invalidez sin bonos","25520.6302403387"
"2005","2","Pensiones no contributivas por invalidez con bonos","25520.6302403387"
"2005","2","Pensiones no contributivas por vejez sin bonos","15721.7841001374"
"2005","2","Pensiones no contributivas por vejez con bonos","15721.7841001374"
"2005","2","Pensiones no contributivas para madres de 7 o más hijos sin bonos","25458.4025320765"
"2005","2","Pensiones no contributivas para madres de 7 o más hijos con bonos","25458.4025320765"
"2005","2","Políticas alimentarias","22805.009764605"
"2005","2","Abordaje territorial","1288.02533805359"
"2005","2","Economía social","6014.39182922924"
"2005","2","Asistencia a la actividad cooperativa y mutual","0"
"2005","2","Programa social agropecuario","1800.65063127835"
"2005","2","Monotributo social","0"
"2005","2","Programa de empleo comunitario","32780.0555190606"
"2005","2","Acciones de empleo","1537.37556839104"
"2005","2","Acciones de capacitación laboral","218.254857052103"
"2005","2","Inclusión social","28907.2687466035"
"2005","2","Jefes de hogar","312136.711953697"
"2005","3","Pensiones no contributivas por invalidez sin bonos","25549.2239364936"
"2005","3","Pensiones no contributivas por invalidez con bonos","25549.2239364936"
"2005","3","Pensiones no contributivas por vejez sin bonos","15483.0455271701"
"2005","3","Pensiones no contributivas por vejez con bonos","15483.0455271701"
"2005","3","Pensiones no contributivas para madres de 7 o más hijos sin bonos","25339.8331766697"
"2005","3","Pensiones no contributivas para madres de 7 o más hijos con bonos","25339.8331766697"
"2005","3","Políticas alimentarias","5541.68504207038"
"2005","3","Abordaje territorial","2351.64765442614"
"2005","3","Economía social","2885.64446053864"
"2005","3","Asistencia a la actividad cooperativa y mutual","553.053149795513"
"2005","3","Programa social agropecuario","6286.20462540623"
"2005","3","Monotributo social","0"
"2005","3","Programa de empleo comunitario","33184.9928205162"
"2005","3","Acciones de empleo","1485.03011857244"
"2005","3","Acciones de capacitación laboral","1785.36109175787"
"2005","3","Inclusión social","24153.0992748634"
"2005","3","Jefes de hogar","240971.065776852"
"2005","4","Pensiones no contributivas por invalidez sin bonos","25779.8265597395"
"2005","4","Pensiones no contributivas por invalidez con bonos","25779.8265597395"
"2005","4","Pensiones no contributivas por vejez sin bonos","15407.6665118949"
"2005","4","Pensiones no contributivas por vejez con bonos","15407.6665118949"
"2005","4","Pensiones no contributivas para madres de 7 o más hijos sin bonos","25412.0994391299"
"2005","4","Pensiones no contributivas para madres de 7 o más hijos con bonos","25412.0994391299"
"2005","4","Políticas alimentarias","1863.34456344842"
"2005","4","Abordaje territorial","2291.80441199093"
"2005","4","Economía social","1425.18573956125"
"2005","4","Asistencia a la actividad cooperativa y mutual","8.8766250721404"
"2005","4","Programa social agropecuario","0"
"2005","4","Monotributo social","0"
"2005","4","Programa de empleo comunitario","32546.3134965875"
"2005","4","Acciones de empleo","99.6450478931579"
"2005","4","Acciones de capacitación laboral","7.6877490874784"
"2005","4","Inclusión social","9280.44578644559"
"2005","4","Jefes de hogar","237797.763285918"
"2005","5","Pensiones no contributivas por invalidez sin bonos","26034.7015900136"
"2005","5","Pensiones no contributivas por invalidez con bonos","26034.7015900136"
"2005","5","Pensiones no contributivas por vejez sin bonos","15315.6717712356"
"2005","5","Pensiones no contributivas por vejez con bonos","15315.6717712356"
"2005","5","Pensiones no contributivas para madres de 7 o más hijos sin bonos","25664.0970658618"
"2005","5","Pensiones no contributivas para madres de 7 o más hijos con bonos","25664.0970658618"
"2005","5","Políticas alimentarias","5166.25805433331"
"2005","5","Abordaje territorial","2926.58925470299"
"2005","5","Economía social","2171.67410974055"
"2005","5","Asistencia a la actividad cooperativa y mutual","-355.278370671902"
"2005","5","Programa social agropecuario","1761.2769832214"
"2005","5","Monotributo social","0"
"2005","5","Programa de empleo comunitario","33161.7035108938"
"2005","5","Acciones de empleo","398.072953374669"
"2005","5","Acciones de capacitación laboral","1045.29224171416"
"2005","5","Inclusión social","22878.0695608885"
"2005","5","Jefes de hogar","234044.259083398"
"2005","6","Pensiones no contributivas por invalidez sin bonos","38975.9586567937"
"2005","6","Pensiones no contributivas por invalidez con bonos","38975.9586567937"
"2005","6","Pensiones no contributivas por vejez sin bonos","22764.6185668677"
"2005","6","Pensiones no contributivas por vejez con bonos","22764.6185668677"
"2005","6","Pensiones no contributivas para madres de 7 o más hijos sin bonos","38425.2860438823"
"2005","6","Pensiones no contributivas para madres de 7 o más hijos con bonos","38425.2860438823"
"2005","6","Políticas alimentarias","5167.39372423972"
"2005","6","Abordaje territorial","2503.06032359979"
"2005","6","Economía social","3345.35687734341"
"2005","6","Asistencia a la actividad cooperativa y mutual","0"
"2005","6","Programa social agropecuario","3150.41347954857"
"2005","6","Monotributo social","0"
"2005","6","Programa de empleo comunitario","33552.979529162"
"2005","6","Acciones de empleo","611.547085966192"
"2005","6","Acciones de capacitación laboral","2839.59746492102"
"2005","6","Inclusión social","26321.4454236676"
"2005","6","Jefes de hogar","230143.02100553"
"2005","7","Pensiones no contributivas por invalidez sin bonos","29258.8607970808"
"2005","7","Pensiones no contributivas por invalidez con bonos","29258.8607970808"
"2005","7","Pensiones no contributivas por vejez sin bonos","17074.7187154655"
"2005","7","Pensiones no contributivas por vejez con bonos","17074.7187154655"
"2005","7","Pensiones no contributivas para madres de 7 o más hijos sin bonos","28888.4116358709"
"2005","7","Pensiones no contributivas para madres de 7 o más hijos con bonos","28888.4116358709"
"2005","7","Políticas alimentarias","291.58034517675"
"2005","7","Abordaje territorial","2130.23692470398"
"2005","7","Economía social","3201.16574355101"
"2005","7","Asistencia a la actividad cooperativa y mutual","-0.0758221777570386"
"2005","7","Programa social agropecuario","0"
"2005","7","Monotributo social","0"
"2005","7","Programa de empleo comunitario","33252.4186507364"
"2005","7","Acciones de empleo","-670.283248510486"
"2005","7","Acciones de capacitación laboral","0"
"2005","7","Inclusión social","4770.59673743048"
"2005","7","Jefes de hogar","224265.009288695"
"2005","8","Pensiones no contributivas por invalidez sin bonos","29159.3423467728"
"2005","8","Pensiones no contributivas por invalidez con bonos","29159.3423467728"
