"anio","mes","programa_ejecucion_mensual","ejecucion_mensual_millones_pesos_corrientes"
"2004","4","Asistencia al trabajo, empleo y producción","0"
"2004","4","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","0"
"2004","4","Ingreso familiar de emergencia","0"
"2004","4","Programa de respaldo a estudiantes de Argentina","0"
"2004","4","Jefes de hogar","275.66448"
"2004","5","Pensiones no contributivas por invalidez","13.9132224"
"2004","5","Pensiones no contributivas por vejez","8.55204"
"2004","5","Pensiones no contributivas para madres de 7 o más hijos","14.46222357"
"2004","5","Pensión universal para el adulto mayor","0"
"2004","5","Prestaciones previsionales por moratoria previsional","0"
"2004","5","Tarjetas alimentarias","0"
"2004","5","Prestación Alimentar","0"
"2004","5","Proyectos productivos comunitarios","0"
"2004","5","Ellas hacen + Argentina trabaja","0"
"2004","5","Hacemos futuro","0"
"2004","5","Potenciar trabajo","0"
"2004","5","Monotributo social","0"
"2004","5","Programa de empleo comunitario","30.14215"
"2004","5","Programa de recuperación productiva","0"
"2004","5","Seguro de capacitación y empleo","0"
"2004","5","Asistencia al trabajo, empleo y producción","0"
"2004","5","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","0"
"2004","5","Ingreso familiar de emergencia","0"
"2004","5","Programa de respaldo a estudiantes de Argentina","0"
"2004","5","Jefes de hogar","276.21759"
"2004","6","Pensiones no contributivas por invalidez","22.9117434"
"2004","6","Pensiones no contributivas por vejez","13.897065"
"2004","6","Pensiones no contributivas para madres de 7 o más hijos","24.081600495"
"2004","6","Pensión universal para el adulto mayor","0"
"2004","6","Prestaciones previsionales por moratoria previsional","0"
"2004","6","Tarjetas alimentarias","0"
"2004","6","Prestación Alimentar","0"
"2004","6","Proyectos productivos comunitarios","0"
"2004","6","Ellas hacen + Argentina trabaja","0"
"2004","6","Hacemos futuro","0"
"2004","6","Potenciar trabajo","0"
"2004","6","Monotributo social","0"
"2004","6","Programa de empleo comunitario","30.1321"
"2004","6","Programa de recuperación productiva","0"
"2004","6","Seguro de capacitación y empleo","0"
"2004","6","Asistencia al trabajo, empleo y producción","0"
"2004","6","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","0"
"2004","6","Ingreso familiar de emergencia","0"
"2004","6","Programa de respaldo a estudiantes de Argentina","0"
"2004","6","Jefes de hogar","264.80117394"
"2004","7","Pensiones no contributivas por invalidez","15.695134"
"2004","7","Pensiones no contributivas por vejez","9.26471"
"2004","7","Pensiones no contributivas para madres de 7 o más hijos","16.43542508"
"2004","7","Pensión universal para el adulto mayor","0"
"2004","7","Prestaciones previsionales por moratoria previsional","0"
"2004","7","Tarjetas alimentarias","0"
"2004","7","Prestación Alimentar","0"
"2004","7","Proyectos productivos comunitarios","0"
"2004","7","Ellas hacen + Argentina trabaja","0"
"2004","7","Hacemos futuro","0"
"2004","7","Potenciar trabajo","0"
"2004","7","Monotributo social","0"
"2004","7","Programa de empleo comunitario","29.94385"
"2004","7","Programa de recuperación productiva","0"
"2004","7","Seguro de capacitación y empleo","0"
"2004","7","Asistencia al trabajo, empleo y producción","0"
"2004","7","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","0"
"2004","7","Ingreso familiar de emergencia","0"
"2004","7","Programa de respaldo a estudiantes de Argentina","0"
"2004","7","Jefes de hogar","263.806305"
"2004","8","Pensiones no contributivas por invalidez","15.962128"
"2004","8","Pensiones no contributivas por vejez","9.26471"
"2004","8","Pensiones no contributivas para madres de 7 o más hijos","16.86760908"
"2004","8","Pensión universal para el adulto mayor","0"
"2004","8","Prestaciones previsionales por moratoria previsional","0"
"2004","8","Tarjetas alimentarias","0"
"2004","8","Prestación Alimentar","0"
"2004","8","Proyectos productivos comunitarios","0"
"2004","8","Ellas hacen + Argentina trabaja","0"
"2004","8","Hacemos futuro","0"
"2004","8","Potenciar trabajo","0"
"2004","8","Monotributo social","0"
"2004","8","Programa de empleo comunitario","30.38065"
"2004","8","Programa de recuperación productiva","0"
"2004","8","Seguro de capacitación y empleo","0"
"2004","8","Asistencia al trabajo, empleo y producción","0"
"2004","8","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","0"
"2004","8","Ingreso familiar de emergencia","0"
"2004","8","Programa de respaldo a estudiantes de Argentina","0"
"2004","8","Jefes de hogar","255.5379525"
"2004","9","Pensiones no contributivas por invalidez","19.68919568"
"2004","9","Pensiones no contributivas por vejez","10.975118"
"2004","9","Pensiones no contributivas para madres de 7 o más hijos","20.65475285"
"2004","9","Pensión universal para el adulto mayor","0"
"2004","9","Prestaciones previsionales por moratoria previsional","0"
"2004","9","Tarjetas alimentarias","0"
"2004","9","Prestación Alimentar","0"
"2004","9","Proyectos productivos comunitarios","0"
"2004","9","Ellas hacen + Argentina trabaja","0"
"2004","9","Hacemos futuro","0"
"2004","9","Potenciar trabajo","0"
"2004","9","Monotributo social","0"
"2004","9","Programa de empleo comunitario","30.46552"
"2004","9","Programa de recuperación productiva","0"
"2004","9","Seguro de capacitación y empleo","0"
"2004","9","Asistencia al trabajo, empleo y producción","0"
"2004","9","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","0"
"2004","9","Ingreso familiar de emergencia","0"
"2004","9","Programa de respaldo a estudiantes de Argentina","0"
"2004","9","Jefes de hogar","253.73553717"
"2004","10","Pensiones no contributivas por invalidez","20.29675648"
"2004","10","Pensiones no contributivas por vejez","10.975118"
"2004","10","Pensiones no contributivas para madres de 7 o más hijos","21.5306946"
"2004","10","Pensión universal para el adulto mayor","0"
"2004","10","Prestaciones previsionales por moratoria previsional","0"
"2004","10","Tarjetas alimentarias","0"
"2004","10","Prestación Alimentar","0"
"2004","10","Proyectos productivos comunitarios","0"
"2004","10","Ellas hacen + Argentina trabaja","0"
"2004","10","Hacemos futuro","0"
"2004","10","Potenciar trabajo","0"
"2004","10","Monotributo social","0"
"2004","10","Programa de empleo comunitario","31.20847"
"2004","10","Programa de recuperación productiva","0"
"2004","10","Seguro de capacitación y empleo","0"
"2004","10","Asistencia al trabajo, empleo y producción","0"
"2004","10","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","0"
"2004","10","Ingreso familiar de emergencia","0"
"2004","10","Programa de respaldo a estudiantes de Argentina","0"
"2004","10","Jefes de hogar","253.079054"
"2004","11","Pensiones no contributivas por invalidez","21.70225288"
"2004","11","Pensiones no contributivas por vejez","10.975118"
"2004","11","Pensiones no contributivas para madres de 7 o más hijos","22.51704835"
"2004","11","Pensión universal para el adulto mayor","0"
"2004","11","Prestaciones previsionales por moratoria previsional","0"
"2004","11","Tarjetas alimentarias","0"
"2004","11","Prestación Alimentar","0"
"2004","11","Proyectos productivos comunitarios","0"
"2004","11","Ellas hacen + Argentina trabaja","0"
"2004","11","Hacemos futuro","0"
"2004","11","Potenciar trabajo","0"
"2004","11","Monotributo social","0"
"2004","11","Programa de empleo comunitario","32.06992"
"2004","11","Programa de recuperación productiva","0"
"2004","11","Seguro de capacitación y empleo","0"
"2004","11","Asistencia al trabajo, empleo y producción","0"
"2004","11","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","0"
"2004","11","Ingreso familiar de emergencia","0"
"2004","11","Programa de respaldo a estudiantes de Argentina","0"
"2004","11","Jefes de hogar","242.54824"
"2004","12","Pensiones no contributivas por invalidez","58.73737188"
"2004","12","Pensiones no contributivas por vejez","26.527277"
"2004","12","Pensiones no contributivas para madres de 7 o más hijos","36.704390655"
"2004","12","Pensión universal para el adulto mayor","0"
"2004","12","Prestaciones previsionales por moratoria previsional","0"
"2004","12","Tarjetas alimentarias","0"
"2004","12","Prestación Alimentar","0"
"2004","12","Proyectos productivos comunitarios","0"
"2004","12","Ellas hacen + Argentina trabaja","0"
"2004","12","Hacemos futuro","0"
"2004","12","Potenciar trabajo","0"
"2004","12","Monotributo social","0"
"2004","12","Programa de empleo comunitario","49.90082"
"2004","12","Programa de recuperación productiva","0"
"2004","12","Seguro de capacitación y empleo","0"
"2004","12","Asistencia al trabajo, empleo y producción","0"
"2004","12","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","0"
"2004","12","Ingreso familiar de emergencia","0"
"2004","12","Programa de respaldo a estudiantes de Argentina","0"
"2004","12","Jefes de hogar","409.14387366"
"2005","1","Pensiones no contributivas por invalidez","24.52273208"
"2005","1","Pensiones no contributivas por vejez","15.45899432"
"2005","1","Pensiones no contributivas para madres de 7 o más hijos","24.66545304"
"2005","1","Pensión universal para el adulto mayor","0"
"2005","1","Prestaciones previsionales por moratoria previsional","1.3107096"
"2005","1","Tarjetas alimentarias","0"
"2005","1","Prestación Alimentar","0"
"2005","1","Proyectos productivos comunitarios","0"
"2005","1","Ellas hacen + Argentina trabaja","0"
"2005","1","Hacemos futuro","0"
"2005","1","Potenciar trabajo","0"
"2005","1","Monotributo social","0"
"2005","1","Programa de empleo comunitario","32.35577"
"2005","1","Programa de recuperación productiva","0"
"2005","1","Seguro de capacitación y empleo","0"
"2005","1","Asistencia al trabajo, empleo y producción","0"
"2005","1","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","0"
"2005","1","Ingreso familiar de emergencia","0"
"2005","1","Programa de respaldo a estudiantes de Argentina","0"
"2005","1","Jefes de hogar","179.966443"
"2005","2","Pensiones no contributivas por invalidez","25.01947448"
"2005","2","Pensiones no contributivas por vejez","15.45899432"
"2005","2","Pensiones no contributivas para madres de 7 o más hijos","24.93574356"
"2005","2","Pensión universal para el adulto mayor","0"
"2005","2","Prestaciones previsionales por moratoria previsional","1.3107096"
"2005","2","Tarjetas alimentarias","0"
"2005","2","Prestación Alimentar","0"
"2005","2","Proyectos productivos comunitarios","0"
"2005","2","Ellas hacen + Argentina trabaja","0"
"2005","2","Hacemos futuro","0"
"2005","2","Potenciar trabajo","0"
"2005","2","Monotributo social","0"
"2005","2","Programa de empleo comunitario","32.57162"
"2005","2","Programa de recuperación productiva","0"
"2005","2","Seguro de capacitación y empleo","0"
"2005","2","Asistencia al trabajo, empleo y producción","0"
"2005","2","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","0"
"2005","2","Ingreso familiar de emergencia","0"
"2005","2","Programa de respaldo a estudiantes de Argentina","0"
"2005","2","Jefes de hogar","310.151957"
"2005","3","Pensiones no contributivas por invalidez","25.4326072"
"2005","3","Pensiones no contributivas por vejez","15.45899432"
"2005","3","Pensiones no contributivas para madres de 7 o más hijos","25.20502795"
"2005","3","Pensión universal para el adulto mayor","0"
"2005","3","Prestaciones previsionales por moratoria previsional","1.3107096"
"2005","3","Tarjetas alimentarias","0"
"2005","3","Prestación Alimentar","0"
"2005","3","Proyectos productivos comunitarios","0"
"2005","3","Ellas hacen + Argentina trabaja","0"
"2005","3","Hacemos futuro","0"
"2005","3","Potenciar trabajo","0"
"2005","3","Monotributo social","0"
"2005","3","Programa de empleo comunitario","33.48242"
"2005","3","Programa de recuperación productiva","0"
"2005","3","Seguro de capacitación y empleo","0"
"2005","3","Asistencia al trabajo, empleo y producción","0"
"2005","3","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","0"
"2005","3","Ingreso familiar de emergencia","0"
"2005","3","Programa de respaldo a estudiantes de Argentina","0"
"2005","3","Jefes de hogar","243.13081747"
"2005","4","Pensiones no contributivas por invalidez","25.79033072"
"2005","4","Pensiones no contributivas por vejez","15.45899432"
"2005","4","Pensiones no contributivas para madres de 7 o más hijos","25.40282555"
"2005","4","Pensión universal para el adulto mayor","0"
"2005","4","Prestaciones previsionales por moratoria previsional","1.3107096"
