"anio","mes","programa_ejecucion_mensual","ejecucion_mensual_millones_pesos_constantes"
"2006","6","Pensiones no contributivas por vejez con bonos","38142.6866114927"
"2006","6","Pensiones no contributivas para madres de 7 o más hijos sin bonos","65531.7673811698"
"2006","6","Pensiones no contributivas para madres de 7 o más hijos con bonos","65531.7673811698"
"2006","6","Programa de empleo comunitario","29837.4332240342"
"2006","6","Jefes de hogar","179319.884897868"
"2006","7","Pensiones no contributivas por invalidez sin bonos","44894.735207414"
"2006","7","Pensiones no contributivas por invalidez con bonos","44894.735207414"
"2006","7","Pensiones no contributivas por vejez sin bonos","25272.5158136098"
"2006","7","Pensiones no contributivas por vejez con bonos","25272.5158136098"
"2006","7","Pensiones no contributivas para madres de 7 o más hijos sin bonos","44353.9031368368"
"2006","7","Pensiones no contributivas para madres de 7 o más hijos con bonos","44353.9031368368"
"2006","7","Programa de empleo comunitario","29446.2550152148"
"2006","7","Jefes de hogar","176709.504193728"
"2006","8","Pensiones no contributivas por invalidez sin bonos","45395.7355865127"
"2006","8","Pensiones no contributivas por invalidez con bonos","45395.7355865127"
"2006","8","Pensiones no contributivas por vejez sin bonos","25131.0076587604"
"2006","8","Pensiones no contributivas por vejez con bonos","25131.0076587604"
"2006","8","Pensiones no contributivas para madres de 7 o más hijos sin bonos","44907.4866744978"
"2006","8","Pensiones no contributivas para madres de 7 o más hijos con bonos","44907.4866744978"
"2006","8","Programa de empleo comunitario","29116.263123756"
"2006","8","Jefes de hogar","171530.024313862"
"2006","9","Pensiones no contributivas por invalidez sin bonos","46593.453190538"
"2006","9","Pensiones no contributivas por invalidez con bonos","46593.453190538"
"2006","9","Pensiones no contributivas por vejez sin bonos","24907.3140741055"
"2006","9","Pensiones no contributivas por vejez con bonos","24907.3140741055"
"2006","9","Pensiones no contributivas para madres de 7 o más hijos sin bonos","45213.9325575842"
"2006","9","Pensiones no contributivas para madres de 7 o más hijos con bonos","45213.9325575842"
"2006","9","Programa de empleo comunitario","28791.2969492883"
"2006","9","Jefes de hogar","164748.768547042"
"2006","10","Pensiones no contributivas por invalidez sin bonos","46823.9216477769"
"2006","10","Pensiones no contributivas por invalidez con bonos","46823.9216477769"
"2006","10","Pensiones no contributivas por vejez sin bonos","24695.6371839573"
"2006","10","Pensiones no contributivas por vejez con bonos","24695.6371839573"
"2006","10","Pensiones no contributivas para madres de 7 o más hijos sin bonos","45924.867702292"
"2006","10","Pensiones no contributivas para madres de 7 o más hijos con bonos","45924.867702292"
"2006","10","Programa de empleo comunitario","27803.4279584852"
"2006","10","Jefes de hogar","121030.136403158"
"2006","11","Pensiones no contributivas por invalidez sin bonos","47780.9765141562"
"2006","11","Pensiones no contributivas por invalidez con bonos","47780.9765141562"
"2006","11","Pensiones no contributivas por vejez sin bonos","24521.9688493303"
"2006","11","Pensiones no contributivas por vejez con bonos","24521.9688493303"
"2006","11","Pensiones no contributivas para madres de 7 o más hijos sin bonos","46675.9112569656"
"2006","11","Pensiones no contributivas para madres de 7 o más hijos con bonos","46675.9112569656"
"2006","11","Programa de empleo comunitario","27440.7402488338"
"2006","11","Jefes de hogar","127652.902707218"
"2006","12","Pensiones no contributivas por invalidez sin bonos","72023.4289312579"
"2006","12","Pensiones no contributivas por invalidez con bonos","72023.4289312579"
"2006","12","Pensiones no contributivas por vejez sin bonos","36426.2963638013"
"2006","12","Pensiones no contributivas por vejez con bonos","36426.2963638013"
"2006","12","Pensiones no contributivas para madres de 7 o más hijos sin bonos","70497.9518281705"
"2006","12","Pensiones no contributivas para madres de 7 o más hijos con bonos","70497.9518281705"
"2006","12","Programa de empleo comunitario","26907.0824390452"
"2006","12","Jefes de hogar","220913.132765825"
"2007","1","Pensiones no contributivas por invalidez sin bonos","54434.9443730044"
"2007","1","Pensiones no contributivas por invalidez con bonos","54434.9443730044"
"2007","1","Pensiones no contributivas por vejez sin bonos","28876.4450033322"
"2007","1","Pensiones no contributivas por vejez con bonos","28876.4450033322"
"2007","1","Pensiones no contributivas para madres de 7 o más hijos sin bonos","53081.7688212185"
"2007","1","Pensiones no contributivas para madres de 7 o más hijos con bonos","53081.7688212185"
"2007","1","Programa de empleo comunitario","24234.8984160828"
"2007","1","Jefes de hogar","146542.962584256"
"2007","2","Pensiones no contributivas por invalidez sin bonos","54648.7171087465"
"2007","2","Pensiones no contributivas por invalidez con bonos","54648.7171087465"
"2007","2","Pensiones no contributivas por vejez sin bonos","28618.161077421"
"2007","2","Pensiones no contributivas por vejez con bonos","28618.161077421"
"2007","2","Pensiones no contributivas para madres de 7 o más hijos sin bonos","53136.7322625895"
"2007","2","Pensiones no contributivas para madres de 7 o más hijos con bonos","53136.7322625895"
"2007","2","Programa de empleo comunitario","25293.9056617105"
"2007","2","Seguro de capacitación y empleo","6759.24744986263"
"2007","2","Jefes de hogar","129289.282873049"
"2007","3","Pensiones no contributivas por invalidez sin bonos","55019.1381556685"
"2007","3","Pensiones no contributivas por invalidez con bonos","55019.1381556685"
"2007","3","Pensiones no contributivas por vejez sin bonos","28223.9877987173"
"2007","3","Pensiones no contributivas por vejez con bonos","28223.9877987173"
"2007","3","Pensiones no contributivas para madres de 7 o más hijos sin bonos","53802.0432031583"
"2007","3","Pensiones no contributivas para madres de 7 o más hijos con bonos","53802.0432031583"
"2007","3","Prestaciones previsionales por moratoria previsional sin bonos","1950246.4799832"
"2007","3","Prestaciones previsionales por moratoria previsional con bonos","1950246.4799832"
"2007","3","Programa de empleo comunitario","24365.9229548687"
"2007","3","Seguro de capacitación y empleo","18362.7888695461"
"2007","3","Jefes de hogar","122639.147677978"
"2007","4","Pensiones no contributivas por invalidez sin bonos","55103.8929188153"
"2007","4","Pensiones no contributivas por invalidez con bonos","55103.8929188153"
"2007","4","Pensiones no contributivas por vejez sin bonos","27562.8213339111"
"2007","4","Pensiones no contributivas por vejez con bonos","27562.8213339111"
"2007","4","Pensiones no contributivas para madres de 7 o más hijos sin bonos","53637.0940663493"
"2007","4","Pensiones no contributivas para madres de 7 o más hijos con bonos","53637.0940663493"
"2007","4","Prestaciones previsionales por moratoria previsional sin bonos","0"
"2007","4","Prestaciones previsionales por moratoria previsional con bonos","0"
"2007","4","Programa de empleo comunitario","23844.1126419374"
"2007","4","Seguro de capacitación y empleo","8991.15021617306"
"2007","4","Jefes de hogar","117340.466421526"
"2007","5","Pensiones no contributivas por invalidez sin bonos","55330.7189165927"
"2007","5","Pensiones no contributivas por invalidez con bonos","55330.7189165927"
"2007","5","Pensiones no contributivas por vejez sin bonos","27022.3738567755"
"2007","5","Pensiones no contributivas por vejez con bonos","27022.3738567755"
"2007","5","Pensiones no contributivas para madres de 7 o más hijos sin bonos","53881.0350955519"
"2007","5","Pensiones no contributivas para madres de 7 o más hijos con bonos","53881.0350955519"
"2007","5","Prestaciones previsionales por moratoria previsional sin bonos","1228425.12254082"
"2007","5","Prestaciones previsionales por moratoria previsional con bonos","1228425.12254082"
"2007","5","Programa de empleo comunitario","23289.4437522704"
"2007","5","Seguro de capacitación y empleo","11591.2872070302"
"2007","5","Jefes de hogar","110721.407265877"
"2007","6","Pensiones no contributivas por invalidez sin bonos","83193.554863259"
"2007","6","Pensiones no contributivas por invalidez con bonos","83193.554863259"
"2007","6","Pensiones no contributivas por vejez sin bonos","39543.3653858149"
"2007","6","Pensiones no contributivas por vejez con bonos","39543.3653858149"
"2007","6","Pensiones no contributivas para madres de 7 o más hijos sin bonos","80512.5062034323"
"2007","6","Pensiones no contributivas para madres de 7 o más hijos con bonos","80512.5062034323"
"2007","6","Prestaciones previsionales por moratoria previsional sin bonos","960821.569510064"
"2007","6","Prestaciones previsionales por moratoria previsional con bonos","960821.569510064"
"2007","6","Programa de empleo comunitario","22665.9938547171"
"2007","6","Seguro de capacitación y empleo","9969.56398486372"
"2007","6","Jefes de hogar","107911.8449039"
"2007","7","Pensiones no contributivas por invalidez sin bonos","55620.0719425117"
"2007","7","Pensiones no contributivas por invalidez con bonos","55620.0719425117"
"2007","7","Pensiones no contributivas por vejez sin bonos","25821.0393826105"
"2007","7","Pensiones no contributivas por vejez con bonos","25821.0393826105"
"2007","7","Pensiones no contributivas para madres de 7 o más hijos sin bonos","54170.0977304975"
"2007","7","Pensiones no contributivas para madres de 7 o más hijos con bonos","54170.0977304975"
"2007","7","Prestaciones previsionales por moratoria previsional sin bonos","673731.785554784"
"2007","7","Prestaciones previsionales por moratoria previsional con bonos","673731.785554784"
"2007","7","Programa de empleo comunitario","22006.4274109066"
"2007","7","Seguro de capacitación y empleo","10802.7745423023"
"2007","7","Jefes de hogar","103186.494488775"
"2007","8","Pensiones no contributivas por invalidez sin bonos","55839.6220055322"
"2007","8","Pensiones no contributivas por invalidez con bonos","55839.6220055322"
"2007","8","Pensiones no contributivas por vejez sin bonos","25044.4934302909"
"2007","8","Pensiones no contributivas por vejez con bonos","25044.4934302909"
"2007","8","Pensiones no contributivas para madres de 7 o más hijos sin bonos","53714.5443613036"
"2007","8","Pensiones no contributivas para madres de 7 o más hijos con bonos","53714.5443613036"
"2007","8","Prestaciones previsionales por moratoria previsional sin bonos","693721.022308615"
"2007","8","Prestaciones previsionales por moratoria previsional con bonos","693721.022308615"
"2007","8","Programa de empleo comunitario","21223.142375686"
"2007","8","Seguro de capacitación y empleo","10654.011964394"
"2007","8","Jefes de hogar","77851.4556989574"
"2007","9","Pensiones no contributivas por invalidez sin bonos","63290.1901661728"
"2007","9","Pensiones no contributivas por invalidez con bonos","63290.1901661728"
"2007","9","Pensiones no contributivas por vejez sin bonos","27700.991926796"
"2007","9","Pensiones no contributivas por vejez con bonos","27700.991926796"
"2007","9","Pensiones no contributivas para madres de 7 o más hijos sin bonos","61763.7480635325"
"2007","9","Pensiones no contributivas para madres de 7 o más hijos con bonos","61763.7480635325"
"2007","9","Prestaciones previsionales por moratoria previsional sin bonos","735065.831424815"
"2007","9","Prestaciones previsionales por moratoria previsional con bonos","735065.831424815"
"2007","9","Programa de empleo comunitario","21128.5428030767"
"2007","9","Seguro de capacitación y empleo","11660.4719805453"
"2007","9","Jefes de hogar","107594.058098242"
"2007","10","Pensiones no contributivas por invalidez sin bonos","63479.3202140099"
"2007","10","Pensiones no contributivas por invalidez con bonos","63479.3202140099"
"2007","10","Pensiones no contributivas por vejez sin bonos","27265.345263348"
"2007","10","Pensiones no contributivas por vejez con bonos","27265.345263348"
"2007","10","Pensiones no contributivas para madres de 7 o más hijos sin bonos","62486.5780888461"
"2007","10","Pensiones no contributivas para madres de 7 o más hijos con bonos","62486.5780888461"
"2007","10","Prestaciones previsionales por moratoria previsional sin bonos","-6273.42501087627"
"2007","10","Prestaciones previsionales por moratoria previsional con bonos","-6273.42501087627"
"2007","10","Programa de empleo comunitario","20856.1393583748"
"2007","10","Seguro de capacitación y empleo","11634.4824118511"
"2007","10","Jefes de hogar","88096.6088023452"
"2007","11","Pensiones no contributivas por invalidez sin bonos","63384.8197800418"
"2007","11","Pensiones no contributivas por invalidez con bonos","63384.8197800418"
"2007","11","Pensiones no contributivas por vejez sin bonos","26756.8315202832"
"2007","11","Pensiones no contributivas por vejez con bonos","26756.8315202832"
